40,0.699999988,-1.309999943,6.5,0.09
40,0.699999988,-1.25,5.9,0.09
39,0.699999988,-1.25999999,6.3,0.09
39,0.699999988,-1.279999971,8.8,0.1
39,0.699999988,-1.24000001,8.3,0.11
39,0.699999988,-1.190000057,8,0.13
39,0.699999988,-1.120000005,7.7,0.13
38,0.699999988,-1.129999995,7.7,0.14
38,0.699999988,-0.980000019,7.4,0.14
38,0.699999988,-0.949999988,7.5,0.15
38,0.699999988,-1.00999999,7.3,0.15
38,0.699999988,-0.930000007,7.4,0.16
38,0.699999988,-0.860000014,6.8,0.15
37,0.699999988,-0.839999974,7.1,0.16
37,0.699999988,-0.850000024,6.5,0.17
37,0.699999988,-0.939999998,6.5,0.17
37,0.699999988,-0.75,6.5,0.18
37,0.699999988,-0.720000029,10.1,0.001
37,0.699999988,-0.769999981,10.1,0.001
37,0.699999988,-0.860000014,10.1,0.001
36,0.699999988,-0.779999971,10.1,0.001
36,0.699999988,-0.819999993,10.1,0.001
36,0.699999988,-0.829999983,10.1,0.001
36,0.699999988,-0.800000012,10.1,0.001
36,0.699999988,-0.790000021,10.1,0.001
36,0.699999988,-0.779999971,10.1,0.001
36,0,-0.790000021,10.1,0.001
36,0,-0.769999981,6.7,0.07
35,0,-0.670000017,7.3,0.07
35,0,-0.720000029,6.4,0.07
35,0,-0.779999971,6.3,0.07
35,0,-0.720000029,6.7,0.08
35,0,-0.779999971,9.7,0.09
35,0,-0.730000019,9.4,0.09
35,0,-0.790000021,9.6,0.1
35,0,-0.74000001,9.6,0.11
34,0,-0.709999979,9.3,0.11
34,0,-0.74000001,9.2,0.11
34,0,-0.810000002,9.6,0.11
34,0,-0.779999971,9.9,0.11
34,0,-0.689999998,10,0.1
34,0,-0.779999971,7.8,0.08
34,0,-0.74000001,7.8,0.08
33,0,-0.800000012,7.9,0.08
33,0,-0.610000014,7.9,0.08
33,0,-0.790000021,7.9,0.08
33,0,-0.730000019,7.8,0.08
33,0,-0.689999998,10.1,0.1
33,0,-0.75,10.1,0.001
33,0,-0.75,10.1,0.001
33,0,-0.730000019,10.1,0.001
33,0,-0.74000001,10.1,0.001
32,0,-0.75,10.1,0.001
32,0,-0.699999988,10.1,0.001
32,0,-0.689999998,10.1,0.001
32,0,-0.730000019,10.1,0.001
32,0,-0.699999988,10.1,0.001
32,0,-0.74000001,10.1,0.001
32,0,-0.75,6.4,0.09
32,0,-0.699999988,6,0.11
32,0,-0.720000029,5.9,0.12
31,0,-0.730000019,6.3,0.13
31,0,-0.670000017,6.2,0.13
31,0,-0.670000017,5.7,0.12
31,0,-0.74000001,6.1,0.13
31,0,-0.649999976,8.2,0.17
31,0,-0.670000017,8,0.18
31,0,-0.629999995,8,0.18
31,0,-0.589999974,8,0.18
31,0,-0.550000012,8,0.18
31,0,1.049999952,5.4,0.32
31,0,0.980000019,5.5,0.32
31,0,0.930000007,5.2,0.31
31,0,0.939999998,5.3,0.31
31,0,0.839999974,6.1,0.31
31,0,0.899999976,5.4,0.29
32,0,0.949999988,10.1,0.001
32,0,0.769999981,10.1,0.001
32,0,1.059999943,10.1,0.001
32,0,0.939999998,10.1,0.001
32,0,0.949999988,10.1,0.001
32,0,0.860000014,10.1,0.001
33,0,0.980000019,10.1,0.001
33,0,1.049999952,10.1,0.001
33,0,1.100000024,10.1,0.001
33,0,1.169999957,10.1,0.001
33,0,1.039999962,5.4,0.15
34,0,1.029999971,5.9,0.14
34,0,1.00999999,6.1,0.13
34,0,1.029999971,5.8,0.12
34,0,1.080000043,6,0.1
34,0,1.039999962,6.1,0.09
35,0,1.049999952,6.1,0.07
35,0,1.090000033,7.9,0.06
35,0,1.019999981,8.4,0.06
35,0,0.899999976,6.4,0.05
35,0,1.070000052,6.5,0.06
35,0,0.930000007,6.7,0.06
36,0,0.99000001,6.5,0.04
51,0,0.25,10.1,0.001
51,0,0.25999999,10.1,0.001
52,0,0.25999999,10.1,0.001
52,0,0.300000012,10.1,0.001
52,0,0.219999999,10.1,0.001
52,0,0.25,10.1,0.001
52,0,0.189999998,10.1,0.001
52,0,0.100000001,10.1,0.001
52,0,0.109999999,10.1,0.001
52,0,0.189999998,10.1,0.001
52,0,0.189999998,10.1,0.001
52,0,0,10.1,0.001
52,0,-0.25999999,10.1,0.001
52,0,-0.029999999,10.1,0.001
52,0,-0.02,10.1,0.001
52,0,0.119999997,10.1,0.001
52,0,0.02,10.1,0.001
52,0,-0.029999999,10.1,0.001
52,0,-0.289999992,10.1,0.001
52,0,-0.02,10.1,0.001
52,0,0.059999999,6.1,0.04
52,0,0.029999999,7.7,0.04
52,0,-0.090000004,8.4,0.04
52,0,-0.219999999,9.2,0.04
52,0,-0.519999981,6.9,0.03
51,0,-0.49000001,7.2,0.02
51,0,-0.449999988,7.4,0.02
51,0,-0.540000021,7.7,0.02
51,0,-0.829999983,7.9,0.02
51,0,-0.800000012,8.1,0.02
51,0,-0.629999995,8.4,0.02
51,0,-0.50999999,8.6,0.02
51,0,-0.519999981,8.9,0.02
50,0,-0.75999999,9.2,0.02
50,0,-0.720000029,9.5,0.02
50,0,-0.670000017,9.7,0.02
50,0,-0.610000014,10,0.02
50,0,-0.699999988,9.9,0.01
50,0,-0.699999988,10.1,0.001
50,0,-0.709999979,10.1,0.001
50,0,-0.660000026,10.1,0.001
49,0,-0.50999999,10.1,0.001
49,0,-0.850000024,10.1,0.001
49,0,-0.660000026,10.1,0.001
49,0,-0.600000024,10.1,0.001
49,0,-0.620000005,10.1,0.001
49,0,-0.620000005,10.1,0.001
49,0,-0.649999976,10.1,0.001
49,0,-0.720000029,5.3,0.09
49,2.099999905,-0.660000026,5.5,0.1
49,1.799999952,-0.629999995,7.5,0.11
48,1.200000048,-1.019999981,7.5,0.12
48,0.899999976,-1.389999986,7.8,0.11
48,1,-1.470000029,8.2,0.1
48,1,-1.529999971,10.1,0.001
47,1,-1.620000005,10.1,0.001
47,1,-1.639999986,10.1,0.001
47,1,-1.639999986,10.1,0.001
47,0.899999976,-1.669999957,10.1,0.001
46,1,-1.639999986,10.1,0.001
46,0.899999976,-1.679999948,10.1,0.001
46,1,-1.629999995,10.1,0.001
45,1,-1.659999967,10.1,0.001
45,0.899999976,-1.710000038,10.1,0.001
45,0.899999976,-1.820000052,6.7,0.07
44,1,-1.74000001,6,0.07
44,0.899999976,-1.75999999,5.9,0.07
44,1,-1.710000038,5.8,0.07
44,1,-1.629999995,5.8,0.08
43,1,-1.700000048,8.5,0.1
43,1,-1.620000005,8.1,0.11
43,0.899999976,-1.590000033,7.8,0.12
42,1,-1.549999952,7.7,0.12
42,0.899999976,-1.480000019,7.3,0.12
42,0.899999976,-1.519999981,7.1,0.13
42,0.899999976,-1.460000038,6.7,0.13
41,0.899999976,-1.419999957,6.6,0.15
41,1,-1.470000029,6.4,0.15
41,1,-1.440000057,6.2,0.16
41,0.899999976,-1.450000048,6.1,0.17
40,0.899999976,-1.519999981,6,0.18
40,0.899999976,-1.409999967,5.8,0.19
40,1,-1.419999957,5.6,0.21
40,0.899999976,-1.409999967,5.6,0.21
40,0.899999976,-1.409999967,5.5,0.24
39,1,-1.25999999,5.4,0.24
39,1,-1.279999971,5.2,0.24
39,0.800000012,-1.220000029,5.1,0.25
39,0.899999976,-1.230000019,5.1,0.27
38,1,-1.220000029,5.2,0.27
38,0.800000012,-1.179999948,5,0.27
38,0.899999976,-1.230000019,5,0.29
38,0.899999976,-1.169999957,5,0.29
38,1,-1.190000057,5,0.29
37,0.899999976,-1.080000043,5,0.3
37,0.899999976,-1.190000057,4.9,0.31
37,0.899999976,-1.120000005,4.9,0.32
37,1,-1.070000052,4.9,0.33
37,0.899999976,-0.980000019,4.9,0.33
37,0,-0.860000014,4.6,0.33
36,0,-0.800000012,4.8,0.35
36,0,-0.730000019,4.8,0.36
36,0,-0.720000029,4.7,0.37
36,0,-0.720000029,4.5,0.38
36,0,-0.689999998,4.5,0.38
36,0,-0.680000007,4.7,0.39
36,0,-0.709999979,4.7,0.4
36,0,-0.680000007,4.8,0.41
36,0,-0.610000014,4.8,0.42
35,0,-0.620000005,4.8,0.42
35,0,-0.629999995,4.8,0.42
35,0,-0.629999995,4.6,0.41
35,0,-0.620000005,4.8,0.41
35,0,-0.600000024,4.7,0.41
35,0,-0.569999993,4.7,0.41
35,0,-0.639999986,4.7,0.41
35,0,-0.560000002,4.7,0.41
35,0,-0.629999995,4.7,0.41
34,0,-0.610000014,4.7,0.4
34,0,-0.639999986,4.8,0.41
34,0,-0.620000005,4.8,0.4
34,0,-0.620000005,4.9,0.39
34,0,-0.620000005,4.9,0.4
34,0,-0.629999995,4.9,0.37
34,0,-0.629999995,5,0.38
34,0,-0.579999983,4.9,0.36
34,0,-0.5,5,0.36
34,0,-0.519999981,5,0.34
33,0,-0.49000001,5.1,0.34
33,0,-0.540000021,5.2,0.32
33,0,-0.529999971,5.2,0.32
33,0,-0.50999999,5.3,0.3
33,0,-0.439999998,5.3,0.3
33,0,-0.439999998,5.4,0.29
33,0,-0.430000007,5.3,0.28
33,0,-0.469999999,5.3,0.28
33,0,-0.360000014,5.6,0.28
33,0,-0.5,5.5,0.26
33,0,-0.409999996,5.7,0.26
33,0,-0.349999994,5.7,0.24
33,0,-0.330000013,5.7,0.24
33,0,-0.25,5.8,0.23
33,0,-0.389999986,5.8,0.23
32,0,-0.25,5.9,0.23
32,0,-0.360000014,6,0.22
32,0,-0.280000001,6,0.22
32,0,-0.300000012,6,0.21
32,0,-0.270000011,6.1,0.2
32,0,-0.300000012,6.1,0.18
32,0,-0.310000002,6.2,0.18
32,0,-0.330000013,6.5,0.18
32,0,-0.300000012,6.6,0.18
32,0,-0.289999992,6.5,0.17
32,0,-0.280000001,6.7,0.17
32,0,-0.319999993,6.6,0.16
32,0,-0.340000004,6.8,0.16
32,0,-0.330000013,6.8,0.15
32,0,-0.360000014,7,0.15
32,0,-0.319999993,7,0.14
32,0,-0.370000005,7.4,0.07
32,0,-0.340000004,10.1,0.001
32,0,-0.340000004,10.1,0.001
32,0,-0.379999995,10.1,0.001
32,0,-0.300000012,10.1,0.001
31,0,-0.319999993,10.1,0.001
31,0,-0.400000006,10.1,0.001
31,0,-0.319999993,10.1,0.001
31,0,-0.330000013,10.1,0.001
31,0,-0.409999996,10.1,0.001
31,0,-0.389999986,7.6,0.07
31,0,-0.360000014,7.5,0.07
31,0,-0.289999992,6.6,0.07
31,0,-0.300000012,6.5,0.07
31,0,-0.280000001,6,0.1
31,0,-0.300000012,5.7,0.11
31,0,-0.289999992,5.7,0.12
31,0,-0.289999992,6.1,0.13
31,0,-0.319999993,5.9,0.12
31,0,-0.349999994,8.5,0.13
31,0,-0.219999999,8.4,0.13
31,0,-0.349999994,8.3,0.13
31,0,-0.159999996,5.9,0.13
31,0,-0.219999999,8.4,0.13
31,0,-0.270000011,8.5,0.13
31,0,-0.439999998,9,0.13
31,0,-0.150000006,9.1,0.13
31,0,-0.090000004,9.3,0.12
50,0,0.150000006,9.7,0.01
50,0,0.07,10,0.01
50,0,0.100000001,10.1,0.001
50,0,0.159999996,10.1,0.001
50,0,0.079999998,10.1,0.001
50,0,0.079999998,10.1,0.001
50,0,0.100000001,10.1,0.001
50,0,0.090000004,10.1,0.001
50,0,0.079999998,10.1,0.001
50,0,0.109999999,10.1,0.001
50,0,0.140000001,10.1,0.001
50,0,0.01,10.1,0.001
50,0,0,10.1,0.001
50,0,-0.059999999,10.1,0.001
50,0,-0.159999996,10.1,0.001
50,0,-0.02,10.1,0.001
50,0,0.02,10.1,0.01
50,0,-0.219999999,10,0.01
50,0,-0.07,9.9,0.01
50,0,-0.090000004,10,0.02
50,0,-0.039999999,9.8,0.02
50,0,-0.090000004,9.7,0.02
50,0,0,9.5,0.02
50,0,-0.340000004,9.4,0.02
50,0,-0.25,9.2,0.02
49,0,-0.319999993,9.1,0.02
50,0,-0.209999993,9,0.02
49,0,-0.430000007,9,0.02
49,0,-0.289999992,8.9,0.02
49,0,-0.07,8.9,0.02
49,0,-0.25,8.8,0.02
49,0,-0.460000008,8.7,0.02
49,0,-0.469999999,8.6,0.02
49,0,-0.239999995,8.4,0.02
49,0,-0.230000004,8.3,0.02
49,0,-0.409999996,8.3,0.02
49,0,-0.660000026,8.2,0.02
49,0,-0.680000007,8.1,0.02
49,0,-0.600000024,8,0.02
49,0,-0.540000021,8.3,0.1
49,0,-0.479999989,8.2,0.11
48,0,-0.670000017,8,0.11
48,0,-0.769999981,7.8,0.11
48,0,-0.629999995,7.8,0.12
48,0,-0.610000014,7.7,0.12
48,0,-0.519999981,7.7,0.12
48,0,-0.660000026,7.6,0.12
48,0,-0.5,7.6,0.12
47,0,-0.889999986,7.6,0.12
47,0,-0.610000014,7.6,0.12
47,0,-0.660000026,7.5,0.12
47,0,-0.699999988,7.5,0.12
47,0,-0.550000012,7.5,0.12
47,0,-0.579999983,7.5,0.12
47,0,-0.680000007,7.6,0.12
47,0,-0.600000024,7.7,0.12
47,0,-0.589999974,7.8,0.12
47,0,-0.74000001,7.9,0.12
47,0,-0.629999995,8,0.12
46,0,-0.600000024,8,0.12
46,0,-0.660000026,8.1,0.12
46,0,-0.680000007,8.2,0.12
46,0,-0.660000026,8.3,0.12
46,0,-0.689999998,8.4,0.12
46,0,-0.620000005,8.5,0.11
46,0,-0.620000005,6.7,0.1
46,0,-0.649999976,6.7,0.1
46,0,-0.629999995,6.7,0.1
45,0,-0.670000017,6.8,0.1
45,0,-0.680000007,6.8,0.1
45,0,-0.680000007,6.9,0.1
45,0,-0.639999986,7,0.1
45,0,-0.660000026,7.1,0.1
45,0,-0.790000021,10,0.1
45,0,-0.74000001,7.2,0.09
45,0,-0.75999999,7.2,0.09
45,0,-0.660000026,7.2,0.09
44,0,-0.560000002,7.3,0.09
44,0,-0.649999976,7.4,0.09
44,0,-0.610000014,7.4,0.09
44,0,-0.579999983,7.3,0.09
44,0,-0.709999979,10.1,0.001
44,0,-0.689999998,10.1,0.001
44,0,-0.660000026,10.1,0.001
44,0,-0.620000005,10.1,0.001
44,0,-0.680000007,10.1,0.001
43,0,-0.620000005,10.1,0.001
43,0,-0.649999976,10.1,0.001
43,0,-0.600000024,10.1,0.001
43,0,-0.670000017,10.1,0.001
43,0,-0.689999998,10.1,0.001
43,0,-0.589999974,4.9,0.17
43,0,-0.660000026,4.8,0.17
43,0,-0.680000007,4.7,0.17
42,0,-0.699999988,6.5,0.18
42,0,-0.639999986,6.4,0.19
42,0,-0.569999993,6.4,0.19
42,0,-0.629999995,6.4,0.19
42,0,-0.660000026,6.2,0.21
42,0,-0.680000007,5.9,0.24
42,0.600000024,-0.600000024,5.8,0.25
42,1.100000024,-0.660000026,5.7,0.25
42,0.600000024,-0.730000019,5.5,0.26
41,0.699999988,-0.800000012,5.3,0.28
41,0.800000012,-0.819999993,5.2,0.3
41,0.699999988,-0.819999993,5.2,0.32
41,0.699999988,-0.889999986,5.1,0.32
41,0.800000012,-0.889999986,5,0.34
41,0.699999988,-0.810000002,4.9,0.34
41,0.699999988,-0.889999986,4.8,0.36
40,0.699999988,-0.870000005,5,0.38
40,0.699999988,-0.850000024,4.9,0.37
40,0.699999988,-0.889999986,4.6,0.38
40,0.800000012,-0.970000029,4.8,0.4
40,0.699999988,-0.920000017,4.7,0.4
40,0.699999988,-0.949999988,4.5,0.4
39,0.699999988,-0.980000019,4.5,0.4
39,0.699999988,-0.980000019,4.7,0.41
39,0.699999988,-0.980000019,4.7,0.41
39,0.699999988,-1.00999999,4.7,0.42
39,0.699999988,-0.959999979,4.7,0.43
39,0.800000012,-1.00999999,4.7,0.43
38,0.699999988,-0.980000019,4.7,0.43
38,0.699999988,-1.029999971,4.7,0.42
38,0.699999988,-1.029999971,4.7,0.42
38,0.699999988,-1.059999943,4.7,0.41
38,0.699999988,-1.059999943,4.8,0.41
38,0.699999988,-1.100000024,4.9,0.41
37,0.699999988,-1.039999962,5,0.39
37,0.699999988,-1.070000052,10.1,0.001
37,0.699999988,-1.090000033,10.1,0.001
37,0.699999988,-1.100000024,10.1,0.001
36,0.699999988,-1.090000033,10.1,0.001
36,0.699999988,-1.070000052,10.1,0.001
36,0.699999988,-1.120000005,10.1,0.001
36,0.699999988,-1.100000024,10.1,0.001
36,0.699999988,-1.100000024,10.1,0.001
36,0.699999988,-1.039999962,10.1,0.001
35,0.699999988,-1.129999995,10.1,0.001
35,0.699999988,-1.029999971,5.5,0.15
35,0.699999988,-1.110000014,5.2,0.16
35,0.699999988,-1.110000014,5.1,0.16
35,0.699999988,-1.129999995,7,0.2
34,0.699999988,-1.059999943,6.3,0.23
34,0.699999988,-1.080000043,5.8,0.27
34,0.699999988,-1.049999952,5.8,0.3
34,0.699999988,-1.139999986,5.5,0.33
34,0.800000012,-1.080000043,5.3,0.34
34,0.699999988,-1.049999952,5.3,0.35
33,0.699999988,-1.090000033,4.8,0.36
33,0.699999988,-1.090000033,5.2,0.36
33,0.699999988,-1.080000043,4.8,0.36
33,0.699999988,-1.039999962,5.2,0.39
33,0.699999988,-1.110000014,5.1,0.39
32,0.699999988,-1.110000014,4.8,0.39
32,0.699999988,-1.110000014,4.8,0.39
32,0.699999988,-1.049999952,4.8,0.39
32,0.699999988,-1.080000043,4.8,0.41
32,0.699999988,-1.090000033,4.6,0.38
32,0.699999988,-1.080000043,4.9,0.39
31,0.699999988,-1.049999952,4.8,0.37
31,0.699999988,-1.059999943,5,0.38
31,0.699999988,-1.059999943,5,0.37
31,0.699999988,-1.070000052,5,0.37
31,0.699999988,-1.070000052,5,0.37
31,0.699999988,-1.049999952,5,0.37
48,0,-0.670000017,4.9,0.39
48,0,-0.709999979,4.9,0.4
48,0,-0.699999988,4.9,0.41
48,0,-0.689999998,4.9,0.42
48,0,-0.699999988,4.9,0.41
48,0,-0.680000007,4.9,0.41
48,0,-0.649999976,4.9,0.42
48,0,-0.75999999,4.9,0.41
48,0,-0.75999999,4.9,0.41
48,0,-0.689999998,4.9,0.42
47,0,-0.670000017,4.8,0.42
47,0,-0.680000007,4.8,0.43
47,0,-0.75999999,4.8,0.43
47,0,-0.699999988,4.7,0.43
47,0,-0.670000017,4.7,0.43
47,0,-0.469999999,4.7,0.43
47,0,-0.209999993,4.6,0.43
47,0,0,4.7,0.44
47,0,0.01,4.8,0.45
47,0,-0.029999999,4.7,0.46
47,0,-0.319999993,4.7,0.46
47,0,0,5.2,0.18
47,0,0.109999999,10.1,0.001
47,0,0.25,10.1,0.001
47,0,0.209999993,10.1,0.001
47,0,0.49000001,10.1,0.001
47,0,0.330000013,10.1,0.001
47,0,0.039999999,10.1,0.001
47,0,0.189999998,10.1,0.001
47,0,0.180000007,10.1,0.001
47,0,0.230000004,10.1,0.001
47,0,0,6.4,0.23
47,0,0.01,6.1,0.28
47,0,0.050000001,6.1,0.28
47,0,0.180000007,6.1,0.26
47,0,0.140000001,5.9,0.27
47,0,0.119999997,5.7,0.28
47,0,0.079999998,6.1,0.29
47,0,-0.01,5.5,0.29
47,0,0,5.5,0.28
47,0,0.140000001,5.6,0.28
47,0,0.239999995,5.5,0.28
47,0,0.280000001,5.4,0.29
47,0,0,10.1,0.001
47,0,-0.039999999,10.1,0.001
47,0,0.029999999,10.1,0.001
48,0,0.090000004,10.1,0.001
48,0,0.159999996,10.1,0.001
48,0,-0.079999998,10.1,0.001
47,0,0.119999997,10.1,0.001
47,0,-0.219999999,10.1,0.001
47,0,-0.150000006,10.1,0.001
47,0,-0.280000001,10.1,0.001
48,0,-0.059999999,4.5,0.34
47,0,-0.050000001,4.5,0.38
47,0,-0.079999998,4.3,0.39
47,0,-0.230000004,10.1,0.001
47,0,-0.49000001,10.1,0.001
47,0,-0.660000026,10.1,0.001
47,0,-0.730000019,10.1,0.001
47,0,-0.629999995,10.1,0.001
47,0,-0.550000012,10.1,0.001
47,0,-0.529999971,10.1,0.001
47,0,-0.610000014,10.1,0.001
47,0,-0.589999974,10.1,0.001
46,0,-0.540000021,10.1,0.001
46,0,-0.589999974,4.5,0.17
46,0,-0.560000002,4.6,0.17
46,0,-0.569999993,4.7,0.17
46,0,-0.649999976,10.1,0.001
46,0,-0.699999988,10.1,0.001
46,0,-0.649999976,10.1,0.001
46,0,-0.639999986,10.1,0.001
46,0,-0.579999983,10.1,0.001
46,0,-0.639999986,10.1,0.001
45,0,-0.680000007,10.1,0.001
45,0,-0.720000029,10.1,0.001
45,0,-0.709999979,10.1,0.001
45,0,-0.639999986,10.1,0.001
45,0,-0.569999993,10.1,0.001
45,0,-0.639999986,10.1,0.001
45,0.800000012,-0.629999995,10.1,0.001
44,1.299999952,-0.629999995,10.1,0.001
44,1.5,-0.920000017,10.1,0.001
44,0.800000012,-0.99000001,10.1,0.001
44,0.800000012,-1.129999995,5.1,0.12
44,0.800000012,-1.129999995,5.3,0.12
44,0.800000012,-1.120000005,5.6,0.09
43,0.800000012,-1.159999967,5.9,0.09
43,0.800000012,-1.100000024,7.4,0.07
43,0.800000012,-1.179999948,7.7,0.05
43,0.800000012,-1.179999948,8.5,0.05
42,0.800000012,-1.179999948,6.4,0.04
42,0.800000012,-1.129999995,6.6,0.04
42,0.800000012,-1.279999971,7,0.04
42,0.800000012,-1.230000019,6.7,0.03
42,0.800000012,-1.330000043,7.1,0.02
42,0.899999976,-1.269999981,7.5,0.02
41,0.800000012,-1.25999999,7.9,0.02
41,0.800000012,-1.309999943,8.3,0.02
41,0.800000012,-1.299999952,8.6,0.02
41,0.800000012,-1.379999995,9,0.02
40,0.800000012,-1.370000005,9.2,0.02
40,0.800000012,-1.379999995,9.5,0.02
40,0.800000012,-1.379999995,9.7,0.02
40,0.800000012,-1.409999967,9.8,0.02
39,0.800000012,-1.429999948,10.1,0.02
39,0.800000012,-1.5,10,0.01
39,0.800000012,-1.519999981,10.1,0.001
39,0.800000012,-1.50999999,10.1,0.001
38,0.800000012,-1.559999943,10.1,0.001
38,0.800000012,-1.539999962,10.1,0.001
38,0.800000012,-1.559999943,10.1,0.001
38,0.800000012,-1.470000029,10.1,0.001
37,0.800000012,-1.5,10.1,0.001
37,0.800000012,-1.559999943,10.1,0.001
37,0.800000012,-1.549999952,10.1,0.001
36,0.800000012,-1.549999952,10.1,0.001
36,0.800000012,-1.529999971,10.1,0.001
36,0.800000012,-1.519999981,10.1,0.001
36,0.800000012,-1.620000005,10.1,0.001
36,0.800000012,-1.559999943,10.1,0.001
35,0.800000012,-1.539999962,10.1,0.001
35,0.800000012,-1.570000052,10.1,0.001
35,0.800000012,-1.539999962,10.1,0.001
34,0.699999988,-1.450000048,10.1,0.001
34,0.800000012,-1.570000052,10.1,0.001
34,0.800000012,-1.519999981,10.1,0.001
34,0.800000012,-1.539999962,10.1,0.001
33,0.800000012,-1.539999962,10.1,0.001
33,0.800000012,-1.590000033,10.1,0.001
33,0.800000012,-1.519999981,10.1,0.001
33,0.800000012,-1.590000033,5.4,0.11
32,0.800000012,-1.559999943,5.3,0.11
32,0.699999988,-1.580000043,5.3,0.11
32,0.800000012,-1.539999962,7.5,0.12
31,0.800000012,-1.600000024,7.5,0.12
31,0.800000012,-1.559999943,7.5,0.13
31,0.800000012,-1.570000052,7.6,0.12
31,0.800000012,-1.549999952,7.7,0.12
31,0,1.179999948,10.1,0.001
31,0,1.220000029,10.1,0.001
31,0,1.190000057,10.1,0.001
31,0,1.129999995,10.1,0.001
31,0,1.200000048,7.1,0.21
32,0,1.230000019,6.6,0.23
32,0,1.25999999,6.5,0.24
32,0,1.25,5.7,0.3
32,0,1.350000024,5.6,0.32
33,0,1.320000052,5.3,0.33
33,0,1.370000005,5.2,0.35
33,0,1.279999971,5,0.36
33,0,1.379999995,4.9,0.37
34,0,1.25999999,4.4,0.41
34,0,1.230000019,4.5,0.44
34,0,1.320000052,4.4,0.46
34,0,1.309999943,4.3,0.48
34,0,1.210000038,4.1,0.49
35,0,1.399999976,4,0.51
35,0,1.360000014,4.1,0.53
35,0,1.330000043,3.8,0.55
35,0,1.269999981,3.8,0.57
36,0,1.25999999,3.7,0.6
36,0,1.269999981,3.6,0.61
